Voltage,Current,Frequency,Temperature,Fault,Shutdown
222,5.08,49.82,29,Normal,No
8,0.0,0.0,23,Line Break,Yes
0,0.0,0.0,22,Line Break,Yes
246,10.23,50.13,47,Overload,Yes
241,15.41,50.04,52,Overload,Yes
114,2.83,49.06,31,Undervoltage,Yes
0,0.0,0.0,26,Line Break,Yes
5,0.0,0.0,21,Line Break,Yes
236,4.53,50.11,35,Normal,No
9,0.0,0.0,24,Line Break,Yes
267,5.96,50.64,33,Overvoltage,Yes
128,2.64,49.9,25,Undervoltage,Yes
14,0.0,0.0,27,Line Break,Yes
274,8.01,50.4,45,Overvoltage,Yes
221,6.12,50.17,28,Normal,No
18,0.0,0.0,24,Line Break,Yes
257,10.68,49.99,44,Overload,Yes
248,10.02,49.85,54,Overload,Yes
127,5.26,49.19,33,Undervoltage,Yes
240,5.31,49.86,35,Normal,No
20,0.0,0.0,28,Line Break,Yes
2,0.0,0.0,22,Line Break,Yes
143,2.45,49.49,34,Undervoltage,Yes
225,7.32,49.84,28,Normal,No
2,0.0,0.0,21,Line Break,Yes
257,14.63,50.18,46,Overload,Yes
255,13.01,49.87,54,Overload,Yes
176,4.83,49.69,25,Undervoltage,Yes
4,0.0,0.0,21,Line Break,Yes
288,7.95,50.9,35,Overvoltage,Yes
247,11.56,50.01,47,Overload,Yes
124,3.01,49.69,35,Undervoltage,Yes
176,2.12,49.24,32,Undervoltage,Yes
263,7.45,50.78,37,Overvoltage,Yes
289,5.46,50.04,34,Overvoltage,Yes
243,13.71,49.85,45,Overload,Yes
254,18.7,50.06,50,Overload,Yes
240,6.93,50.03,33,Normal,No
1,0.0,0.0,22,Line Break,Yes
244,19.0,50.06,55,Overload,Yes
165,4.11,49.06,26,Undervoltage,Yes
165,2.94,49.55,34,Undervoltage,Yes
238,3.4,49.98,25,Normal,No
292,5.23,50.51,44,Overvoltage,Yes
270,6.26,50.81,34,Overvoltage,Yes
163,4.76,49.78,33,Undervoltage,Yes
7,0.0,0.0,27,Line Break,Yes
145,2.6,49.94,27,Undervoltage,Yes
253,11.66,50.19,44,Overload,Yes
282,5.45,50.12,33,Overvoltage,Yes
253,17.74,49.89,46,Overload,Yes
231,3.59,49.96,30,Normal,No
117,3.58,49.98,28,Undervoltage,Yes
292,6.64,50.53,40,Overvoltage,Yes
117,5.55,49.04,32,Undervoltage,Yes
8,0.0,0.0,21,Line Break,Yes
264,9.75,50.49,33,Overvoltage,Yes
278,8.62,50.23,31,Overvoltage,Yes
249,19.99,49.91,55,Overload,Yes
14,0.0,0.0,25,Line Break,Yes
236,3.23,50.01,31,Normal,No
290,9.87,50.52,37,Overvoltage,Yes
231,4.39,49.84,33,Normal,No
286,7.49,50.39,40,Overvoltage,Yes
247,16.01,49.86,53,Overload,Yes
257,16.88,50.16,49,Overload,Yes
220,6.48,49.8,28,Normal,No
232,5.37,50.05,25,Normal,No
260,18.14,49.8,42,Overload,Yes
20,0.0,0.0,22,Line Break,Yes
254,12.38,50.1,54,Overload,Yes
220,3.49,50.13,26,Normal,No
276,8.95,50.1,43,Overvoltage,Yes
13,0.0,0.0,26,Line Break,Yes
223,3.18,49.99,31,Normal,No
245,18.88,49.83,46,Overload,Yes
235,7.31,50.04,30,Normal,No
5,0.0,0.0,28,Line Break,Yes
142,3.6,49.67,27,Undervoltage,Yes
251,17.95,50.17,52,Overload,Yes
121,2.53,49.05,27,Undervoltage,Yes
261,6.9,50.22,35,Overvoltage,Yes
111,4.36,49.43,26,Undervoltage,Yes
153,2.36,49.26,28,Undervoltage,Yes
298,5.61,50.46,38,Overvoltage,Yes
1,0.0,0.0,30,Line Break,Yes
15,0.0,0.0,26,Line Break,Yes
251,10.58,49.97,40,Overload,Yes
272,9.14,50.28,32,Overvoltage,Yes
15,0.0,0.0,23,Line Break,Yes
291,6.14,50.4,45,Overvoltage,Yes
291,5.57,50.11,41,Overvoltage,Yes
252,16.11,49.82,42,Overload,Yes
117,2.54,50.0,35,Undervoltage,Yes
136,4.69,49.73,26,Undervoltage,Yes
239,3.94,49.85,30,Normal,No
264,9.44,50.53,37,Overvoltage,Yes
272,9.57,50.5,32,Overvoltage,Yes
3,0.0,0.0,24,Line Break,Yes
220,5.07,50.12,33,Normal,No
246,14.12,50.17,41,Overload,Yes
234,6.74,50.16,34,Normal,No
116,3.85,49.11,34,Undervoltage,Yes
237,6.99,49.97,26,Normal,No
275,6.84,50.45,31,Overvoltage,Yes
246,19.7,50.04,48,Overload,Yes
4,0.0,0.0,27,Line Break,Yes
248,13.87,50.16,49,Overload,Yes
13,0.0,0.0,24,Line Break,Yes
114,5.63,49.82,25,Undervoltage,Yes
247,17.78,50.14,42,Overload,Yes
288,7.68,50.83,42,Overvoltage,Yes
10,0.0,0.0,20,Line Break,Yes
227,3.83,50.0,26,Normal,No
277,6.9,50.33,44,Overvoltage,Yes
240,19.57,50.0,46,Overload,Yes
285,6.32,50.37,38,Overvoltage,Yes
266,8.52,50.45,42,Overvoltage,Yes
262,9.85,50.07,39,Overvoltage,Yes
251,14.8,50.15,49,Overload,Yes
253,12.11,50.14,54,Overload,Yes
114,2.08,49.63,33,Undervoltage,Yes
235,6.49,49.95,26,Normal,No
230,3.43,49.82,34,Normal,No
254,13.46,49.91,47,Overload,Yes
142,3.32,49.83,32,Undervoltage,Yes
271,5.92,50.53,33,Overvoltage,Yes
230,6.93,49.87,26,Normal,No
287,5.75,50.15,30,Overvoltage,Yes
254,17.64,49.87,48,Overload,Yes
4,0.0,0.0,24,Line Break,Yes
7,0.0,0.0,20,Line Break,Yes
165,4.22,49.43,35,Undervoltage,Yes
159,4.7,49.26,35,Undervoltage,Yes
239,3.88,49.92,27,Normal,No
15,0.0,0.0,22,Line Break,Yes
253,13.89,49.96,40,Overload,Yes
287,8.99,50.48,31,Overvoltage,Yes
7,0.0,0.0,28,Line Break,Yes
255,15.1,49.86,53,Overload,Yes
245,19.94,50.12,46,Overload,Yes
1,0.0,0.0,23,Line Break,Yes
19,0.0,0.0,29,Line Break,Yes
295,5.95,50.24,34,Overvoltage,Yes
128,2.62,49.99,34,Undervoltage,Yes
255,15.56,50.16,55,Overload,Yes
13,0.0,0.0,28,Line Break,Yes
162,5.36,49.5,32,Undervoltage,Yes
10,0.0,0.0,25,Line Break,Yes
116,2.5,49.06,33,Undervoltage,Yes
228,6.4,50.03,28,Normal,No
136,4.98,49.33,30,Undervoltage,Yes
252,19.03,49.92,55,Overload,Yes
161,3.08,49.91,34,Undervoltage,Yes
251,18.46,49.84,48,Overload,Yes
299,7.83,50.46,34,Overvoltage,Yes
225,3.89,50.04,25,Normal,No
224,3.24,49.98,35,Normal,No
277,6.9,50.61,34,Overvoltage,Yes
284,9.82,50.02,37,Overvoltage,Yes
227,6.96,50.1,27,Normal,No
236,3.17,50.01,30,Normal,No
276,7.74,50.45,38,Overvoltage,Yes
255,18.76,50.1,49,Overload,Yes
290,6.56,50.97,43,Overvoltage,Yes
221,6.78,50.1,29,Normal,No
243,11.34,50.04,40,Overload,Yes
252,15.58,49.9,44,Overload,Yes
295,7.84,50.23,45,Overvoltage,Yes
256,11.47,50.14,49,Overload,Yes
280,6.79,50.04,43,Overvoltage,Yes
254,17.74,49.97,42,Overload,Yes
8,0.0,0.0,22,Line Break,Yes
162,2.14,49.93,30,Undervoltage,Yes
254,15.24,50.1,55,Overload,Yes
283,7.25,50.37,35,Overvoltage,Yes
242,11.15,50.12,47,Overload,Yes
18,0.0,0.0,27,Line Break,Yes
254,11.61,49.81,44,Overload,Yes
235,6.83,50.15,25,Normal,No
240,7.78,49.87,29,Normal,No
270,5.74,50.02,36,Overvoltage,Yes
278,6.16,50.36,31,Overvoltage,Yes
272,9.33,50.47,41,Overvoltage,Yes
288,7.17,50.14,41,Overvoltage,Yes
174,5.2,49.5,30,Undervoltage,Yes
10,0.0,0.0,23,Line Break,Yes
272,9.44,50.07,35,Overvoltage,Yes
228,5.25,49.89,32,Normal,No
124,3.84,49.88,32,Undervoltage,Yes
18,0.0,0.0,28,Line Break,Yes
170,2.17,49.71,30,Undervoltage,Yes
285,9.69,50.19,38,Overvoltage,Yes
228,5.85,50.03,28,Normal,No
266,7.03,50.86,30,Overvoltage,Yes
228,6.73,49.94,32,Normal,No
223,3.11,50.12,35,Normal,No
108,4.49,49.13,35,Undervoltage,Yes
248,14.66,50.15,44,Overload,Yes
148,5.42,49.26,34,Undervoltage,Yes
239,6.06,50.19,25,Normal,No
243,16.43,49.87,41,Overload,Yes
227,3.07,49.91,26,Normal,No
13,0.0,0.0,22,Line Break,Yes
270,9.74,50.34,34,Overvoltage,Yes
16,0.0,0.0,20,Line Break,Yes
244,12.52,50.01,48,Overload,Yes
290,8.04,50.57,31,Overvoltage,Yes
236,5.9,49.9,35,Normal,No
15,0.0,0.0,30,Line Break,Yes
244,19.89,50.13,50,Overload,Yes
133,4.84,49.87,28,Undervoltage,Yes
17,0.0,0.0,29,Line Break,Yes
146,4.69,49.19,28,Undervoltage,Yes
271,7.24,50.63,32,Overvoltage,Yes
241,17.3,50.0,46,Overload,Yes
298,7.21,51.0,42,Overvoltage,Yes
261,9.82,50.78,36,Overvoltage,Yes
221,7.47,50.01,35,Normal,No
20,0.0,0.0,23,Line Break,Yes
11,0.0,0.0,22,Line Break,Yes
3,0.0,0.0,28,Line Break,Yes
232,7.04,49.83,29,Normal,No
297,7.85,50.11,36,Overvoltage,Yes
4,0.0,0.0,22,Line Break,Yes
264,9.15,50.26,30,Overvoltage,Yes
254,12.03,49.91,43,Overload,Yes
260,17.06,49.99,48,Overload,Yes
158,2.78,49.8,35,Undervoltage,Yes
243,18.68,50.12,46,Overload,Yes
286,6.1,50.33,43,Overvoltage,Yes
220,6.78,50.18,25,Normal,No
225,5.11,49.91,30,Normal,No
11,0.0,0.0,30,Line Break,Yes
117,2.82,49.94,32,Undervoltage,Yes
8,0.0,0.0,26,Line Break,Yes
245,15.94,50.15,46,Overload,Yes
233,3.17,50.01,32,Normal,No
14,0.0,0.0,22,Line Break,Yes
239,7.87,50.14,30,Normal,No
254,12.34,50.03,47,Overload,Yes
256,15.28,49.86,49,Overload,Yes
15,0.0,0.0,29,Line Break,Yes
11,0.0,0.0,26,Line Break,Yes
260,13.35,50.04,40,Overload,Yes
138,4.93,49.27,28,Undervoltage,Yes
165,2.7,49.98,28,Undervoltage,Yes
10,0.0,0.0,27,Line Break,Yes
226,4.9,50.05,25,Normal,No
108,3.27,49.18,34,Undervoltage,Yes
6,0.0,0.0,21,Line Break,Yes
234,5.38,50.15,30,Normal,No
250,12.36,50.09,50,Overload,Yes
20,0.0,0.0,27,Line Break,Yes
224,3.34,49.92,34,Normal,No
237,5.14,50.12,29,Normal,No
15,0.0,0.0,30,Line Break,Yes
234,3.67,50.15,29,Normal,No
18,0.0,0.0,26,Line Break,Yes
282,5.23,50.46,40,Overvoltage,Yes
162,2.27,49.47,26,Undervoltage,Yes
161,2.46,49.13,27,Undervoltage,Yes
136,5.7,49.45,32,Undervoltage,Yes
230,5.93,49.95,26,Normal,No
4,0.0,0.0,25,Line Break,Yes
12,0.0,0.0,22,Line Break,Yes
223,6.88,50.08,27,Normal,No
288,6.52,50.59,43,Overvoltage,Yes
258,12.98,49.99,55,Overload,Yes
154,4.78,49.78,26,Undervoltage,Yes
235,7.48,49.93,25,Normal,No
105,3.75,49.49,26,Undervoltage,Yes
259,10.89,50.15,50,Overload,Yes
241,14.19,50.07,43,Overload,Yes
255,10.6,50.2,53,Overload,Yes
168,4.92,49.3,34,Undervoltage,Yes
295,6.97,50.71,33,Overvoltage,Yes
227,5.06,50.09,29,Normal,No
254,17.72,50.05,55,Overload,Yes
8,0.0,0.0,22,Line Break,Yes
234,3.79,49.89,26,Normal,No
224,6.73,49.94,31,Normal,No
17,0.0,0.0,23,Line Break,Yes
229,4.61,50.1,35,Normal,No
270,6.76,50.09,41,Overvoltage,Yes
241,13.16,49.95,45,Overload,Yes
277,9.99,50.43,35,Overvoltage,Yes
10,0.0,0.0,28,Line Break,Yes
13,0.0,0.0,28,Line Break,Yes
244,17.74,49.99,41,Overload,Yes
251,15.02,50.01,50,Overload,Yes
135,5.58,49.72,34,Undervoltage,Yes
250,18.52,49.92,49,Overload,Yes
158,5.48,49.04,28,Undervoltage,Yes
275,8.35,50.5,44,Overvoltage,Yes
250,10.34,50.02,53,Overload,Yes
279,8.49,50.7,43,Overvoltage,Yes
228,7.45,50.03,30,Normal,No
285,6.75,50.48,37,Overvoltage,Yes
261,9.45,50.5,37,Overvoltage,Yes
287,5.15,50.12,31,Overvoltage,Yes
222,3.79,49.88,30,Normal,No
274,9.09,50.29,41,Overvoltage,Yes
154,3.86,49.67,28,Undervoltage,Yes
243,13.46,50.04,52,Overload,Yes
249,11.23,50.18,50,Overload,Yes
15,0.0,0.0,26,Line Break,Yes
249,16.97,49.84,52,Overload,Yes
155,2.51,49.17,31,Undervoltage,Yes
176,3.09,49.98,35,Undervoltage,Yes
249,16.47,49.84,55,Overload,Yes
155,3.73,49.5,33,Undervoltage,Yes
255,10.06,50.13,51,Overload,Yes
179,2.41,49.12,33,Undervoltage,Yes
142,4.79,49.42,28,Undervoltage,Yes
226,6.33,50.17,29,Normal,No
240,6.26,50.04,32,Normal,No
242,11.83,49.93,47,Overload,Yes
106,3.8,49.29,31,Undervoltage,Yes
296,5.51,50.52,35,Overvoltage,Yes
221,3.14,50.05,34,Normal,No
226,7.87,50.18,26,Normal,No
0,0.0,0.0,30,Line Break,Yes
20,0.0,0.0,22,Line Break,Yes
231,4.9,50.03,26,Normal,No
270,9.02,50.91,37,Overvoltage,Yes
288,8.27,50.63,35,Overvoltage,Yes
273,6.92,50.57,35,Overvoltage,Yes
16,0.0,0.0,21,Line Break,Yes
271,8.84,50.13,41,Overvoltage,Yes
292,8.82,50.26,31,Overvoltage,Yes
226,4.26,50.14,35,Normal,No
127,3.36,49.44,31,Undervoltage,Yes
107,5.3,49.7,34,Undervoltage,Yes
276,9.09,50.32,36,Overvoltage,Yes
14,0.0,0.0,23,Line Break,Yes
13,0.0,0.0,26,Line Break,Yes
276,5.23,50.26,33,Overvoltage,Yes
153,4.38,49.74,33,Undervoltage,Yes
261,6.29,50.19,45,Overvoltage,Yes
241,17.95,49.88,45,Overload,Yes
131,5.56,49.27,33,Undervoltage,Yes
245,15.3,50.01,48,Overload,Yes
1,0.0,0.0,29,Line Break,Yes
287,5.85,50.57,41,Overvoltage,Yes
266,7.97,50.75,35,Overvoltage,Yes
4,0.0,0.0,22,Line Break,Yes
253,16.06,50.14,42,Overload,Yes
222,6.9,50.1,25,Normal,No
233,7.35,49.81,33,Normal,No
267,8.58,50.99,42,Overvoltage,Yes
288,7.41,50.61,38,Overvoltage,Yes
231,5.7,50.05,30,Normal,No
17,0.0,0.0,30,Line Break,Yes
170,4.92,49.26,26,Undervoltage,Yes
230,6.05,49.98,34,Normal,No
147,3.34,49.46,35,Undervoltage,Yes
238,7.82,49.82,32,Normal,No
143,2.1,49.85,32,Undervoltage,Yes
8,0.0,0.0,23,Line Break,Yes
285,8.59,50.58,39,Overvoltage,Yes
297,9.74,50.87,43,Overvoltage,Yes
224,7.45,50.0,32,Normal,No
232,3.9,49.88,34,Normal,No
290,6.74,50.11,32,Overvoltage,Yes
257,19.79,49.99,40,Overload,Yes
275,5.02,50.8,45,Overvoltage,Yes
250,15.33,50.12,42,Overload,Yes
171,3.68,49.87,31,Undervoltage,Yes
116,4.67,49.97,34,Undervoltage,Yes
290,9.14,50.95,32,Overvoltage,Yes
288,6.84,50.72,36,Overvoltage,Yes
263,7.4,50.49,37,Overvoltage,Yes
255,14.25,49.91,50,Overload,Yes
249,19.03,50.05,52,Overload,Yes
260,14.23,49.83,55,Overload,Yes
5,0.0,0.0,30,Line Break,Yes
238,5.06,49.96,32,Normal,No
109,3.83,49.45,31,Undervoltage,Yes
107,5.83,49.11,29,Undervoltage,Yes
296,6.67,50.33,43,Overvoltage,Yes
6,0.0,0.0,22,Line Break,Yes
300,9.06,50.47,32,Overvoltage,Yes
104,2.87,49.23,25,Undervoltage,Yes
0,0.0,0.0,30,Line Break,Yes
260,14.43,49.96,51,Overload,Yes
234,6.12,50.18,34,Normal,No
18,0.0,0.0,21,Line Break,Yes
292,5.81,50.01,45,Overvoltage,Yes
237,6.31,49.92,32,Normal,No
260,12.92,50.19,41,Overload,Yes
257,18.14,49.96,48,Overload,Yes
156,5.14,49.61,29,Undervoltage,Yes
222,5.53,49.85,34,Normal,No
223,4.19,50.15,32,Normal,No
9,0.0,0.0,20,Line Break,Yes
20,0.0,0.0,26,Line Break,Yes
15,0.0,0.0,20,Line Break,Yes
275,8.2,50.57,40,Overvoltage,Yes
15,0.0,0.0,24,Line Break,Yes
13,0.0,0.0,24,Line Break,Yes
143,4.88,49.15,35,Undervoltage,Yes
277,7.05,50.5,37,Overvoltage,Yes
133,4.07,49.35,35,Undervoltage,Yes
222,4.94,50.01,33,Normal,No
16,0.0,0.0,22,Line Break,Yes
255,13.34,49.8,42,Overload,Yes
275,5.13,50.9,43,Overvoltage,Yes
5,0.0,0.0,27,Line Break,Yes
285,7.17,50.94,42,Overvoltage,Yes
18,0.0,0.0,29,Line Break,Yes
243,19.26,49.83,46,Overload,Yes
251,15.58,49.94,50,Overload,Yes
161,3.63,49.93,29,Undervoltage,Yes
113,3.43,49.25,33,Undervoltage,Yes
3,0.0,0.0,23,Line Break,Yes
112,5.75,49.06,30,Undervoltage,Yes
144,3.18,49.03,34,Undervoltage,Yes
266,6.06,50.07,42,Overvoltage,Yes
166,4.43,49.71,29,Undervoltage,Yes
239,3.67,50.15,25,Normal,No
277,6.54,50.63,44,Overvoltage,Yes
273,6.48,50.22,33,Overvoltage,Yes
8,0.0,0.0,20,Line Break,Yes
251,13.54,50.17,53,Overload,Yes
175,3.03,49.07,25,Undervoltage,Yes
293,9.31,50.55,44,Overvoltage,Yes
257,10.89,49.97,44,Overload,Yes
255,11.99,50.06,49,Overload,Yes
223,6.36,50.11,34,Normal,No
279,9.06,50.84,44,Overvoltage,Yes
270,5.89,50.14,37,Overvoltage,Yes
240,7.34,49.86,26,Normal,No
227,4.09,49.88,28,Normal,No
17,0.0,0.0,26,Line Break,Yes
257,15.95,49.85,40,Overload,Yes
254,15.08,50.09,40,Overload,Yes
248,13.52,50.0,51,Overload,Yes
5,0.0,0.0,24,Line Break,Yes
298,7.17,50.58,37,Overvoltage,Yes
2,0.0,0.0,24,Line Break,Yes
110,5.43,49.86,31,Undervoltage,Yes
284,6.5,50.7,42,Overvoltage,Yes
300,9.28,50.21,43,Overvoltage,Yes
179,4.32,49.25,35,Undervoltage,Yes
3,0.0,0.0,24,Line Break,Yes
257,19.32,49.96,45,Overload,Yes
16,0.0,0.0,25,Line Break,Yes
290,9.82,50.78,39,Overvoltage,Yes
145,5.59,49.59,32,Undervoltage,Yes
125,4.74,49.64,28,Undervoltage,Yes
234,3.43,49.94,31,Normal,No
293,8.83,50.71,38,Overvoltage,Yes
247,13.57,49.96,52,Overload,Yes
290,8.65,50.31,30,Overvoltage,Yes
20,0.0,0.0,25,Line Break,Yes
236,3.01,49.83,32,Normal,No
247,19.14,49.95,53,Overload,Yes
111,3.41,49.51,34,Undervoltage,Yes
229,3.94,50.12,34,Normal,No
223,6.82,49.81,27,Normal,No
299,5.86,50.26,44,Overvoltage,Yes
246,15.32,50.03,47,Overload,Yes
172,3.43,49.43,31,Undervoltage,Yes
7,0.0,0.0,27,Line Break,Yes
129,4.39,49.93,33,Undervoltage,Yes
6,0.0,0.0,24,Line Break,Yes
268,9.49,50.53,34,Overvoltage,Yes
161,4.52,49.89,34,Undervoltage,Yes
229,4.06,50.13,31,Normal,No
245,11.33,50.13,42,Overload,Yes
12,0.0,0.0,20,Line Break,Yes
240,5.12,49.87,26,Normal,No
18,0.0,0.0,25,Line Break,Yes
242,14.44,50.15,44,Overload,Yes
283,5.79,50.86,43,Overvoltage,Yes
238,7.97,50.05,28,Normal,No
4,0.0,0.0,20,Line Break,Yes
285,8.19,50.76,38,Overvoltage,Yes
262,9.06,50.35,38,Overvoltage,Yes
266,8.05,50.3,30,Overvoltage,Yes
257,18.4,50.02,41,Overload,Yes
125,5.93,49.74,27,Undervoltage,Yes
168,2.87,49.14,27,Undervoltage,Yes
259,16.58,49.95,53,Overload,Yes
9,0.0,0.0,26,Line Break,Yes
266,8.21,50.98,42,Overvoltage,Yes
251,10.24,50.07,55,Overload,Yes
152,3.74,49.59,27,Undervoltage,Yes
177,2.87,49.48,29,Undervoltage,Yes
240,10.88,49.82,48,Overload,Yes
227,7.89,50.19,32,Normal,No
238,5.52,49.94,30,Normal,No
245,13.68,49.99,54,Overload,Yes
228,7.23,50.11,26,Normal,No
10,0.0,0.0,26,Line Break,Yes
265,9.34,50.5,41,Overvoltage,Yes
11,0.0,0.0,23,Line Break,Yes
248,15.65,50.12,42,Overload,Yes
11,0.0,0.0,29,Line Break,Yes
239,3.68,49.94,29,Normal,No
13,0.0,0.0,23,Line Break,Yes
153,2.76,49.05,25,Undervoltage,Yes
17,0.0,0.0,24,Line Break,Yes
10,0.0,0.0,22,Line Break,Yes
8,0.0,0.0,23,Line Break,Yes
257,13.23,49.82,41,Overload,Yes
141,3.96,49.29,26,Undervoltage,Yes
119,3.25,49.42,32,Undervoltage,Yes
14,0.0,0.0,22,Line Break,Yes
113,5.41,49.3,27,Undervoltage,Yes
260,14.37,50.09,51,Overload,Yes
19,0.0,0.0,22,Line Break,Yes
226,7.15,49.95,32,Normal,No
271,6.46,50.44,42,Overvoltage,Yes
241,17.98,49.81,46,Overload,Yes
220,4.7,50.13,34,Normal,No
169,3.79,49.59,34,Undervoltage,Yes
257,10.52,49.82,45,Overload,Yes
263,9.76,50.75,31,Overvoltage,Yes
287,5.12,50.94,39,Overvoltage,Yes
256,19.89,49.88,43,Overload,Yes
283,6.92,50.46,38,Overvoltage,Yes
246,10.94,50.02,50,Overload,Yes
280,5.72,50.31,45,Overvoltage,Yes
231,7.88,50.13,25,Normal,No
225,5.99,50.14,27,Normal,No
251,19.28,49.8,40,Overload,Yes
139,3.2,49.36,35,Undervoltage,Yes
256,12.25,50.19,53,Overload,Yes
242,11.37,50.06,52,Overload,Yes
246,10.94,50.1,44,Overload,Yes
168,3.91,49.05,29,Undervoltage,Yes
238,3.13,50.18,25,Normal,No
253,10.8,50.03,51,Overload,Yes
251,19.9,50.1,50,Overload,Yes
103,5.19,49.82,32,Undervoltage,Yes
17,0.0,0.0,23,Line Break,Yes
19,0.0,0.0,21,Line Break,Yes
248,18.98,50.01,46,Overload,Yes
227,3.86,49.84,26,Normal,No
252,11.85,50.06,55,Overload,Yes
274,5.19,50.03,44,Overvoltage,Yes
271,9.8,50.7,38,Overvoltage,Yes
4,0.0,0.0,27,Line Break,Yes
231,6.3,50.02,30,Normal,No
229,6.25,49.88,27,Normal,No
114,3.57,49.89,31,Undervoltage,Yes
236,7.36,50.1,32,Normal,No
139,5.81,49.13,25,Undervoltage,Yes
7,0.0,0.0,26,Line Break,Yes
10,0.0,0.0,29,Line Break,Yes
248,12.74,50.0,43,Overload,Yes
244,13.92,50.19,41,Overload,Yes
126,4.78,49.13,26,Undervoltage,Yes
240,19.67,50.13,44,Overload,Yes
244,10.29,49.99,50,Overload,Yes
269,5.29,50.32,30,Overvoltage,Yes
114,4.91,49.2,30,Undervoltage,Yes
156,5.06,49.24,32,Undervoltage,Yes
283,6.64,50.68,32,Overvoltage,Yes
277,5.97,50.27,31,Overvoltage,Yes
285,6.41,50.48,42,Overvoltage,Yes
220,5.74,50.02,26,Normal,No
269,7.5,50.25,36,Overvoltage,Yes
175,4.26,49.63,30,Undervoltage,Yes
299,5.01,50.02,43,Overvoltage,Yes
17,0.0,0.0,26,Line Break,Yes
223,5.78,50.17,34,Normal,No
10,0.0,0.0,26,Line Break,Yes
229,5.59,50.0,28,Normal,No
264,8.2,50.76,38,Overvoltage,Yes
252,19.18,50.11,44,Overload,Yes
19,0.0,0.0,23,Line Break,Yes
11,0.0,0.0,23,Line Break,Yes
14,0.0,0.0,30,Line Break,Yes
245,19.52,49.85,43,Overload,Yes
237,3.7,50.07,28,Normal,No
262,5.7,50.73,45,Overvoltage,Yes
106,4.41,49.87,29,Undervoltage,Yes
231,7.03,50.05,30,Normal,No
104,3.85,49.06,26,Undervoltage,Yes
234,4.7,50.05,35,Normal,No
237,7.32,49.91,29,Normal,No
122,5.43,49.48,32,Undervoltage,Yes
267,7.79,50.85,31,Overvoltage,Yes
178,2.76,49.77,29,Undervoltage,Yes
138,3.96,49.56,25,Undervoltage,Yes
225,4.19,49.98,28,Normal,No
280,5.15,50.76,42,Overvoltage,Yes
244,13.59,50.05,50,Overload,Yes
18,0.0,0.0,24,Line Break,Yes
293,8.88,50.63,36,Overvoltage,Yes
230,6.76,49.95,31,Normal,No
163,4.96,49.31,26,Undervoltage,Yes
290,5.8,50.99,34,Overvoltage,Yes
111,3.28,49.38,26,Undervoltage,Yes
296,9.61,50.02,32,Overvoltage,Yes
278,8.53,50.7,45,Overvoltage,Yes
259,13.71,50.15,43,Overload,Yes
145,5.72,49.61,27,Undervoltage,Yes
222,7.85,49.89,25,Normal,No
115,4.77,49.84,35,Undervoltage,Yes
17,0.0,0.0,22,Line Break,Yes
280,6.99,50.11,34,Overvoltage,Yes
232,7.91,49.89,25,Normal,No
9,0.0,0.0,21,Line Break,Yes
20,0.0,0.0,20,Line Break,Yes
260,11.18,50.18,48,Overload,Yes
108,3.29,49.23,35,Undervoltage,Yes
18,0.0,0.0,30,Line Break,Yes
19,0.0,0.0,20,Line Break,Yes
225,5.02,49.97,35,Normal,No
292,8.47,50.6,30,Overvoltage,Yes
238,6.32,50.18,25,Normal,No
3,0.0,0.0,28,Line Break,Yes
0,0.0,0.0,20,Line Break,Yes
256,14.6,50.0,53,Overload,Yes
7,0.0,0.0,25,Line Break,Yes
294,5.67,50.36,45,Overvoltage,Yes
15,0.0,0.0,24,Line Break,Yes
121,5.25,49.25,27,Undervoltage,Yes
256,13.09,50.08,44,Overload,Yes
5,0.0,0.0,28,Line Break,Yes
279,8.64,50.28,35,Overvoltage,Yes
159,4.46,49.46,30,Undervoltage,Yes
260,14.83,49.85,44,Overload,Yes
239,3.99,50.0,25,Normal,No
265,9.42,50.67,32,Overvoltage,Yes
171,2.59,49.08,28,Undervoltage,Yes
4,0.0,0.0,27,Line Break,Yes
245,11.11,49.87,52,Overload,Yes
258,16.71,49.92,40,Overload,Yes
17,0.0,0.0,24,Line Break,Yes
265,8.39,50.53,41,Overvoltage,Yes
12,0.0,0.0,23,Line Break,Yes
10,0.0,0.0,27,Line Break,Yes
5,0.0,0.0,30,Line Break,Yes
5,0.0,0.0,23,Line Break,Yes
235,3.54,50.11,29,Normal,No
228,5.87,49.81,28,Normal,No
255,15.99,50.0,42,Overload,Yes
121,2.18,49.2,32,Undervoltage,Yes
269,5.91,50.31,31,Overvoltage,Yes
290,6.31,50.46,30,Overvoltage,Yes
242,15.33,49.94,40,Overload,Yes
256,18.24,49.98,48,Overload,Yes
168,3.98,49.85,27,Undervoltage,Yes
2,0.0,0.0,30,Line Break,Yes
100,4.45,49.64,35,Undervoltage,Yes
106,2.66,49.31,30,Undervoltage,Yes
232,6.09,49.8,35,Normal,No
293,5.83,50.1,40,Overvoltage,Yes
279,9.28,50.28,33,Overvoltage,Yes
265,8.89,50.92,32,Overvoltage,Yes
110,2.7,49.56,35,Undervoltage,Yes
276,8.44,50.23,35,Overvoltage,Yes
251,11.42,49.91,48,Overload,Yes
255,14.56,49.88,49,Overload,Yes
151,3.01,49.61,31,Undervoltage,Yes
4,0.0,0.0,27,Line Break,Yes
258,15.01,50.0,44,Overload,Yes
6,0.0,0.0,28,Line Break,Yes
